5.985577 8.470588 1
5.687500 17.735294 1
5.471154 26.794118 1
5.197115 40.382353 1
4.971154 54.382353 1
4.841346 60.764706 1
4.629808 72.294118 1
4.403846 82.176471 1
4.076923 90.617647 1
3.750000 95.970588 1
3.389423 98.029412 1
3.187500 99.264706 1
3.028846 99.264706 1
