# Pi Concentration vs Normalized Bound Phosphate
1.03376779868233E-6 0.08470588
2.05352502645715E-6 0.17735294
3.37944980307518E-6 0.26794118
6.35162720217447E-6 0.40382353
1.06867586159251E-5 0.54382353 
1.44096688378901E-5 0.60764706
2.34526541941682E-5 0.72294118
3.94597200689256E-5 0.82176471
8.37677788439386E-5 0.90617647
0.0001778279 0.95970588
0.0004079219 0.98029412
0.0006493816 0.99264706
0.0009357374 1



