# pCa Bound_Ca
1.13465e-07  0.0215994
1.48014e-07  0.0474609
1.87545e-07  0.0827528
2.37746e-07  0.125885
2.86178e-07  0.176919
3.34582e-07  0.23674
3.8258e-07  0.305175
4.4088e-07  0.385729
5.15498e-07  0.478501
6.02688e-07  0.583837
7.04361e-07  0.703894
8.41434e-07  0.844207
9.83105e-07  1
